total_packet_rate,total_byte_rate,avg_packet_size,tcp_rate,syn_rate,ack_rate,syn_to_ack_ratio,unique_source_ips,label
40.0,2591.0,64.775,32.0,16.0,16.0,0.9999999687500011,2,1
42.5,2725.0,64.11764705882354,32.0,16.0,16.0,0.9999999687500011,2,1
37.5,2369.0,63.17333333333333,32.0,16.0,16.0,0.9999999687500011,2,1
39.5,2458.0,62.22784810126582,32.0,16.0,16.0,0.9999999687500011,2,1
43.0,2755.0,64.06976744186046,32.0,16.0,16.0,0.9999999687500011,2,1
41.0,2635.0,64.26829268292683,32.0,16.0,16.0,0.9999999687500011,2,1
40.5,2519.0,62.19753086419753,32.0,16.0,16.0,0.9999999687500011,2,1
38.0,2280.0,60.0,32.0,16.0,16.0,0.9999999687500011,2,1
32.0,1920.0,60.0,32.0,16.0,16.0,0.9999999687500011,2,1
41.0,2728.0,66.53658536585365,32.0,16.0,16.0,0.9999999687500011,2,1
43.0,2915.5,67.80232558139535,32.0,16.0,16.0,0.9999999687500011,2,1
37.0,2283.0,61.7027027027027,32.0,16.0,16.0,0.9999999687500011,2,1
39.0,2500.0,64.1025641025641,32.0,16.0,16.0,0.9999999687500011,2,1
42.5,2782.0,65.45882352941176,32.0,16.0,16.0,0.9999999687500011,2,1
39.0,2476.5,63.5,31.5,15.5,16.0,0.9687499697265636,2,1
38.5,2572.0,66.8051948051948,31.5,16.0,15.5,1.0322580312174827,2,1
37.5,2410.0,64.26666666666667,32.0,16.0,16.0,0.9999999687500011,2,1
35.0,2100.0,60.0,32.0,16.0,16.0,0.9999999687500011,2,1
33.5,2010.0,60.0,32.0,16.0,16.0,0.9999999687500011,2,1
37.5,2432.5,64.86666666666666,31.5,15.5,16.0,0.9687499697265636,2,1
39.0,2529.5,64.85897435897436,31.5,16.0,15.5,1.0322580312174827,2,1
40.5,2590.0,63.95061728395062,32.0,16.0,16.0,0.9999999687500011,2,1
39.5,2545.0,64.43037974683544,32.0,16.0,16.0,0.9999999687500011,2,1
37.5,2369.0,63.17333333333333,32.0,16.0,16.0,0.9999999687500011,2,1
39.5,2458.0,62.22784810126582,32.0,16.0,16.0,0.9999999687500011,2,1
42.5,2725.0,64.11764705882354,32.0,16.0,16.0,0.9999999687500011,2,1
40.0,2575.0,64.375,32.0,16.0,16.0,0.9999999687500011,2,1
33.0,2012.0,60.96969696969697,32.0,16.0,16.0,0.9999999687500011,2,1
38.0,2337.0,61.5,32.0,16.0,16.0,0.9999999687500011,2,1
34.0,2053.0,60.38235294117647,32.0,16.0,16.0,0.9999999687500011,2,1
41.0,2744.0,66.92682926829268,31.5,15.5,16.0,0.9687499697265636,2,1
37.0,2379.0,64.29729729729729,31.5,16.0,15.5,1.0322580312174827,2,1
38.5,2373.0,61.63636363636363,32.0,16.0,16.0,0.9999999687500011,2,1
37.5,2410.0,64.26666666666667,32.0,16.0,16.0,0.9999999687500011,2,1
42.5,2725.0,64.11764705882354,32.0,16.0,16.0,0.9999999687500011,2,1
44.0,2872.0,65.27272727272727,32.0,16.0,16.0,0.9999999687500011,2,1
37.0,2283.0,61.7027027027027,32.0,16.0,16.0,0.9999999687500011,2,1
45.0,3687.0,81.93333333333334,32.0,16.0,16.0,0.9999999687500011,2,1
32.0,1920.0,60.0,32.0,16.0,16.0,0.9999999687500011,2,1
35.0,2100.0,60.0,32.0,16.0,16.0,0.9999999687500011,2,1
42.0,2772.0,66.0,32.0,16.0,16.0,0.9999999687500011,2,1
34.0,2103.0,61.85294117647059,32.0,16.0,16.0,0.9999999687500011,2,1
41.0,2837.5,69.20731707317073,32.0,16.0,16.0,0.9999999687500011,2,1
38.0,2455.0,64.60526315789474,32.0,16.0,16.0,0.9999999687500011,2,1
36.0,2279.0,63.30555555555556,32.0,16.0,16.0,0.9999999687500011,2,1
35.0,2188.0,62.51428571428571,32.0,16.0,16.0,0.9999999687500011,2,1
42.0,3108.5,74.01190476190476,32.0,16.0,16.0,0.9999999687500011,2,1
43.5,3259.0,74.91954022988506,31.5,15.5,16.0,0.9687499697265636,2,1
35.5,2383.0,67.12676056338029,31.5,16.0,15.5,1.0322580312174827,2,1
32.0,1920.0,60.0,32.0,16.0,16.0,0.9999999687500011,2,1
36.5,2247.0,61.56164383561644,32.0,16.0,16.0,0.9999999687500011,2,1
44.5,2954.0,66.38202247191012,32.0,16.0,16.0,0.9999999687500011,2,1
39.0,2515.0,64.48717948717949,33.0,16.5,16.5,0.9999999696969707,2,1
36.0,2279.0,63.30555555555556,32.0,16.0,16.0,0.9999999687500011,2,1
39.5,2458.0,62.22784810126582,32.0,16.0,16.0,0.9999999687500011,2,1
38.0,2455.0,64.60526315789474,32.0,16.0,16.0,0.9999999687500011,2,1
38.0,2455.0,64.60526315789474,32.0,16.0,16.0,0.9999999687500011,2,1
37.0,2340.0,63.24324324324324,32.0,16.0,16.0,0.9999999687500011,2,1
37.5,2410.0,64.26666666666667,32.0,16.0,16.0,0.9999999687500011,2,1
33.0,2006.0,60.78787878787879,32.0,16.0,16.0,0.9999999687500011,2,1
32.0,1920.0,60.0,32.0,16.0,16.0,0.9999999687500011,2,1
43.5,2878.0,66.16091954022988,31.5,15.5,16.0,0.9687499697265636,2,1
35.5,2193.0,61.774647887323944,32.0,16.0,16.0,0.9999999687500011,2,1
37.5,2394.0,63.84,32.5,16.5,16.0,1.0312499677734386,2,1
41.5,2863.0,68.98795180722891,32.0,16.0,16.0,0.9999999687500011,2,1
39.5,2819.5,71.37974683544304,32.0,16.0,16.0,0.9999999687500011,2,1
36.0,2364.0,65.66666666666667,32.0,16.0,16.0,0.9999999687500011,2,1
40.5,2590.0,63.95061728395062,32.0,16.0,16.0,0.9999999687500011,2,1
39.5,2545.0,64.43037974683544,32.0,16.0,16.0,0.9999999687500011,2,1
35.5,2146.0,60.45070422535211,32.0,16.0,16.0,0.9999999687500011,2,1
34.5,2211.0,64.08695652173913,32.0,16.0,16.0,0.9999999687500011,2,1
34.0,2102.0,61.8235294117647,32.0,16.0,16.0,0.9999999687500011,2,1
45.5,3009.0,66.13186813186813,32.0,16.0,16.0,0.9999999687500011,2,1
40.0,2735.5,68.3875,32.0,16.0,16.0,0.9999999687500011,2,1
39.0,2476.5,63.5,31.5,15.5,16.0,0.9687499697265636,2,1
42.0,2745.5,65.36904761904762,31.5,16.0,15.5,1.0322580312174827,2,1
74.0,5500.0,74.32432432432432,32.0,16.0,16.0,0.9999999687500011,2,1
54.5,3939.5,72.28440366972477,32.0,16.0,16.0,0.9999999687500011,2,1
49.5,3610.0,72.92929292929293,32.0,16.0,16.0,0.9999999687500011,2,1
50.0,3449.0,68.98,32.0,16.0,16.0,0.9999999687500011,2,1
35.0,2100.0,60.0,32.0,16.0,16.0,0.9999999687500011,2,1
32.0,1920.0,60.0,32.0,16.0,16.0,0.9999999687500011,2,1
59.0,4341.0,73.57627118644068,32.0,16.0,16.0,0.9999999687500011,2,1
51.0,3523.0,69.07843137254902,32.0,16.0,16.0,0.9999999687500011,2,1
38.5,2414.0,62.701298701298704,32.0,16.0,16.0,0.9999999687500011,2,1
41.0,2635.0,64.26829268292683,31.5,15.5,16.0,0.9687499697265636,2,1
43.0,2812.0,65.3953488372093,31.0,15.5,15.5,0.9999999677419364,2,1
39.5,2446.0,61.924050632911396,31.0,15.5,15.5,0.9999999677419364,2,1
49.5,3347.0,67.61616161616162,32.5,16.5,16.0,1.0312499677734386,2,1
48.5,3260.0,67.21649484536083,32.0,16.0,16.0,0.9999999687500011,2,1
35.5,2188.0,61.63380281690141,32.0,16.0,16.0,0.9999999687500011,2,1
37.0,2233.0,60.351351351351354,32.0,16.0,16.0,0.9999999687500011,2,1
39.5,2445.0,61.89873417721519,32.0,16.0,16.0,0.9999999687500011,2,1
43.5,2858.0,65.70114942528735,32.0,16.0,16.0,0.9999999687500011,2,1
47.0,3219.0,68.48936170212765,32.0,16.0,16.0,0.9999999687500011,2,1
41.5,2622.0,63.18072289156626,31.0,15.5,15.5,0.9999999677419364,2,1
44.5,3783.0,85.01123595505618,33.0,16.5,16.5,0.9999999696969707,2,1
38.5,2496.0,64.83116883116882,31.5,15.5,16.0,0.9687499697265636,2,1
42.0,2708.0,64.47619047619048,31.5,16.0,15.5,1.0322580312174827,2,1
40.5,2549.0,62.93827160493827,32.0,16.0,16.0,0.9999999687500011,2,1
35.5,2359.0,66.45070422535211,32.0,16.0,16.0,0.9999999687500011,2,1
36.0,2243.0,62.30555555555556,32.0,16.0,16.0,0.9999999687500011,2,1
33.0,2006.0,60.78787878787879,32.0,16.0,16.0,0.9999999687500011,2,1
41.0,2728.0,66.53658536585365,32.0,16.0,16.0,0.9999999687500011,2,1
41.5,5387.5,129.81927710843374,32.0,16.0,16.0,0.9999999687500011,2,1
42.5,3773.0,88.7764705882353,32.0,16.0,16.0,0.9999999687500011,2,1
43.5,3923.0,90.183908045977,31.5,15.5,16.0,0.9687499697265636,2,1
38.0,3087.0,81.23684210526316,31.5,16.0,15.5,1.0322580312174827,2,1
38.5,2597.0,67.45454545454545,32.0,16.0,16.0,0.9999999687500011,2,1
38.5,2643.5,68.66233766233766,32.0,16.0,16.0,0.9999999687500011,2,1
38.0,2455.0,64.60526315789474,32.0,16.0,16.0,0.9999999687500011,2,1
32.5,1966.0,60.49230769230769,32.0,16.0,16.0,0.9999999687500011,2,1
33.5,2010.0,60.0,32.0,16.0,16.0,0.9999999687500011,2,1
37.0,2298.0,62.108108108108105,31.5,15.5,16.0,0.9687499697265636,2,1
40.5,2636.0,65.08641975308642,31.5,16.0,15.5,1.0322580312174827,2,1
45.5,5826.0,128.04395604395606,32.0,16.0,16.0,0.9999999687500011,2,1
45.0,3899.0,86.64444444444445,31.5,15.5,16.0,0.9687499697265636,2,1
