total_packet_rate,total_byte_rate,avg_packet_size,icmp_rate,icmp_to_total_ratio,unique_source_ips,label
53.0,3532.0,66.64150943396227,48.0,0.9056603773584906,4,1
56.5,3818.0,67.57522123893806,47.5,0.8407079646017699,4,1
48.5,3112.0,64.16494845360825,47.0,0.9690721649484536,4,1
53.5,3530.0,65.98130841121495,48.0,0.897196261682243,4,1
57.0,3812.0,66.87719298245614,48.0,0.8421052631578947,8,1
54.0,3575.0,66.20370370370371,48.0,0.8888888888888888,4,1
56.0,3758.0,67.10714285714286,48.0,0.8571428571428571,4,1
62.5,4245.0,67.92,48.0,0.768,5,1
58.5,3877.0,66.27350427350427,47.5,0.811965811965812,6,1
51.5,3261.0,63.320388349514566,47.0,0.912621359223301,4,1
51.0,3220.0,63.13725490196079,48.0,0.9411764705882353,3,1
54.5,3549.0,65.11926605504587,48.0,0.8807339449541285,9,1
58.5,3892.0,66.52991452991454,48.0,0.8205128205128205,5,1
55.5,3665.0,66.03603603603604,48.0,0.8648648648648649,5,1
55.0,3816.0,69.38181818181818,48.0,0.8727272727272727,5,1
57.0,4142.0,72.66666666666667,48.0,0.8421052631578947,5,1
64.5,5285.0,81.93798449612403,47.5,0.7364341085271318,5,1
56.0,3708.0,66.21428571428571,48.0,0.8571428571428571,5,1
69.0,4610.0,66.81159420289855,48.5,0.7028985507246377,10,1
55.0,3562.0,64.76363636363637,48.0,0.8727272727272727,5,1
48.0,3040.0,63.333333333333336,48.0,1.0,2,1
57.5,3894.0,67.72173913043478,47.5,0.8260869565217391,5,1
56.5,3704.0,65.5575221238938,47.0,0.831858407079646,5,1
50.0,3223.0,64.46,48.0,0.96,4,1
71.5,4892.0,68.41958041958041,48.0,0.6713286713286714,4,1
57.5,4002.5,69.6086956521739,48.0,0.8347826086956521,4,1
56.5,3782.0,66.93805309734513,47.5,0.8407079646017699,8,1
52.0,3338.0,64.1923076923077,47.0,0.9038461538461539,5,1
57.5,3930.5,68.35652173913043,48.0,0.8347826086956521,6,1
54.0,3400.0,62.96296296296296,48.0,0.8888888888888888,4,1
